Sno,Date,Shop name,"productname",Location,"No of units",suppiied by,"Per unit price","Total Price","Amount Billed",Amount collected,"ReturnsUnits","Returns Amt","Sample Amt","Prv bal collected",Balance Amount,,
1974,12-Apr,S k cool bar,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
1975,12-Apr,Taj Cool bar,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
1976,12-Apr,SG Cafe,Rose Milk,Padi,5,Sreenevasan,17,85,85,51,2,34,,,,,
1977,12-Apr,Aachariya Backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
1978,12-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1979,12-Apr,Ambika cool bar,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1980,12-Apr,Amman cool bar,Rose Milk,Korattur,3,Sreenevasan,18,54,54,54,0,0,,,,,
1981,12-Apr,Venkateswara backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1982,12-Apr,Ravi ICE land,Rose Milk,Korattur,3,Sreenevasan,17,51,51,51,0,0,,,,,
1983,12-Apr,Good Luck,Rose Milk,Ambattur,7,Sreenevasan,18,126,126,126,0,0,,,,,
1984,12-Apr,Annamalaiyar,Rose Milk,Korattur,8,Sreenevasan,18,144,144,144,0,0,,,,,
1985,12-Apr,Saravana Store,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
1986,12-Apr,New Star,Rose Milk,Korattur,7,Sreenevasan,18,126,126,126,0,0,,,,,
1987,12-Apr,V U Snacks,Rose Milk,Arumbakkam,3,Viswanath,18,54,54,16,0,0,,80,38,,
1988,12-Apr,Apoorva Backery,Rose Milk,Arumbakkam,3,Viswanath,17,50,50,50,0,0,,,,,
1989,12-Apr,Chandra snacks,Rose Milk,Koyembedu,7,Viswanath,18,126,126,72,3,54,,,,,
1990,12-Apr,Singara Chennai,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
1991,12-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
1992,12-Apr,Maniratnam,Rose Milk,Koyembedu,10,Viswanath,18,180,180,162,1,18,,,,,
1993,12-Apr,Nathan Store,Rose Milk,Koyembedu,5,Viswanath,17,85,85,85,0,0,,,,,
1994,12-Apr,MM Store,Rose Milk,Mogappair,10,Viswanath,16,160,160,160,0,0,,,,,
1995,12-Apr,Ragavendra Backery,Rose Milk,Mogappair,10,Viswanath,17,170,170,170,0,0,,,,,
1996,12-Apr,R.H.Enterprises,Rose Milk,Maduravoyal,6,Viswanath,18,108,108,108,0,0,,,,,
1997,12-Apr,Murugan Traders,Rose Milk,Mogappair,3,Viswanath,17,50,50,50,0,0,,,,,
1998,12-Apr,Jayam Cafe,Rose Milk,Mogappair,15,Viswanath,18,270,270,270,0,0,,,,,
1999,12-Apr,Viji Coffee,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
2000,12-Apr,Chandrika Backery,Rose Milk,Anna nagar,15,Viswanath,16,240,240,240,0,0,,,,,
2001,12-Apr,Chai hub,Rose Milk,Anna nagar,8,Viswanath,18,144,144,144,0,0,,,,,
2002,12-Apr,Dhivya Tea stall,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
2003,12-Apr,Suriya Cool bar,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
2004,12-Apr,Nithil Tea Stall,Rose Milk,West mambalam,2,Silambarasan,18,36,36,36,0,0,,,,,
2005,12-Apr,Murugalakshmi Store,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2006,12-Apr,Karupatti,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2007,12-Apr,Golden Snacks,Rose Milk,West mambalam,10,Silambarasan,18,180,180,180,0,0,,,,,
2008,12-Apr,Jayapal cool bar,Rose Milk,West mambalam,3,Silambarasan,18,54,54,54,0,0,,,,,
2009,12-Apr,Vijay Cool bar,Rose Milk,kasi Theatre,3,Silambarasan,18,54,54,54,0,0,,,,,
2010,12-Apr,Vairamani Tea Stall,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2011,12-Apr,Kumaran Chettinad,Rose Milk,Ekkatuthangal,15,Silambarasan,17,255,255,225,0,0,,170,0,,
2012,12-Apr,Juice Garden,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2013,12-Apr,Venkateswara Hot Chips,Rose Milk,alwarthirunagar,3,Silambarasan,18,54,54,54,0,0,,,,,
2014,12-Apr,Murugan Tea Stall,Rose Milk,alwarthirunagar,5,Silambarasan,18,90,90,90,0,0,,,,,
2015,12-Apr,Anurag,Rose Milk,kilpauk,10,Silambarasan,18,180,180,180,0,0,,,,,
2016,12-Apr,Famous,Rose Milk,kilpauk,3,Silambarasan,18,54,54,54,0,0,,,,,
2017,12-Apr,Tea Room,Rose Milk,alwarthirunagar,10,Silambarasan,22,220,220,220,0,0,,,,,
2018,12-Apr,Bismi Tea Stall,Rose Milk,nungambakkam,6,Satish,17,102,102,102,0,0,,,,,
2019,12-Apr,Pachaiammal cool bar,Rose Milk,Teynampet,1,Satish,18,18,18,0,1,18,,,,,
2020,12-Apr,Kavitha Cool bar,Rose Milk,Stella maris,3,Satish,18,54,54,54,0,0,,,,,
2021,12-Apr,RAdha pan Stall,Rose Milk,Stella maris,5,Satish,18,90,90,90,0,0,,,,,
2022,12-Apr,Black Pokea,Rose Milk,Royapettah,7,Satish,18,126,126,126,0,0,,,,,
2023,12-Apr,Natarajan Cool BAR,Rose Milk,Royapettah,3,Satish,18,54,54,0,3,54,,,,,
2024,12-Apr,A To Z Cool bar,Rose Milk,Royapettah,2,Satish,18,36,36,0,2,36,,,,,
2025,12-Apr,Brothers Cool bar,Rose Milk,Mylapore,3,Satish,18,54,54,54,0,0,,,,,
2026,12-Apr,"Garden Cool,bar",Rose Milk,Mylapore,5,Satish,18,90,90,90,0,0,,,,,
2027,12-Apr,Music Collage,Rose Milk,R.A.Puram,11,Satish,18,198,198,180,1,18,,,,,
2028,12-Apr,Pavi Tiffen,Rose Milk,R.A.Puram,3,Satish,18,54,54,54,0,0,,,,,
2029,12-Apr,Vijay Cool bar,Rose Milk,Teynampet,5,Satish,18,90,90,90,0,0,,,,,
2030,12-Apr,Kani Store,Rose Milk,Harrinton road,6,Satish,18,108,108,108,0,0,,,0,,
2031,12-Apr,Famous,Rose Milk,kilpauk,5,Satish,18,90,90,90,0,0,,,,,
2032,12-Apr,M K Store,Rose Milk,kilpauk,5,Satish,18,90,90,90,0,0,,,,,
2033,12-Apr,Greams Palace,Badam Milk,Greams Road,13,M.Karthick,24,312,312,240,3,72,,,,,
2034,12-Apr,Bung Shop,Badam Milk,Royapettah,3,M.Karthick,24,72,72,72,0,0,,,,,
2035,12-Apr,Ars Marina,Badam Milk,Royapettah,10,M.Karthick,23,230,230,230,0,0,,,,,
2036,12-Apr,"Sai Cool,bar",Badam Milk,Royapettah,4,M.Karthick,24,96,96,96,0,0,,,,,
2037,12-Apr,Bismi Tea Stall,Badam Milk,Royapettah,3,M.Karthick,24,72,72,72,0,0,,,,,
2038,12-Apr,Pamba Backery,Badam Milk,Egmore,5,M.Karthick,24,120,120,120,0,0,,,,,
2039,12-Apr,P.Basker news mart,Badam Milk,nungambakkam,2,Manikandan,24,48,48,24,1,24,,,,,
2040,12-Apr,Muthuramman Cool bar,Badam Milk,kodambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2041,12-Apr,Sri Andal Cool bar,Badam Milk,kodambakkam,8,Manikandan,23,184,184,184,0,0,,,,,
2042,12-Apr,Mimi Backers,Badam Milk,North usman,15,Manikandan,23,345,345,345,0,0,,,,,
2043,12-Apr,Dinesh Tea stall,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,72,0,0,,,,,
2044,12-Apr,Jupiter Tea Stall,Badam Milk,Aminjikarai,3,Manikandan,24,72,72,72,0,0,,,,,
2045,12-Apr,Kannan tea Stall,Badam Milk,nungambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2046,12-Apr,My Father ,Badam Milk,nungambakkam,5,Manikandan,23,115,115,115,0,0,,,,,
2047,12-Apr,Anna university,Badam Milk,Anna University,10,Manikandan,24,240,240,240,0,0,,,,,
2048,12-Apr,Kpr Cool bar,Badam Milk,kodambakkam,5,Manikandan,24,120,120,120,0,0,,,,,
2049,12-Apr,Gokul News Mart,Badam Milk,secratraite Colony,10,Manoj,24,240,240,240,0,0,,,,,
2050,12-Apr,City Shoppee,Badam Milk,secratraite Colony,5,Manoj,24,120,120,120,0,0,,,,,
2051,12-Apr,Indian Coffee,Badam Milk,Purasaiwalkam,5,Manoj,24,120,120,120,0,0,,,,,
2052,12-Apr,Skumar,Badam Milk,secratraite Colony,5,Manoj,23,115,115,115,0,0,,,,,
2053,12-Apr,new Star,Badam Milk,Villivakkam,7,Sreenevasan,23,161,161,161,0,0,,,,,
2054,12-Apr,"Oman Cool,bar",Badam Milk,Anna nagar,12,Sreenevasan,23,276,276,276,0,0,,,,,
2055,12-Apr,Hotel Faizal,Badam Milk,Anna nagar,5,Sreenevasan,23,115,115,115,0,0,,,,,
2056,12-Apr,S k cool bar,Badam Milk,Anna nagar,5,Sreenevasan,24,120,120,120,0,0,,,,,
2057,12-Apr,Arul Tea Stall,Badam Milk,Ambattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2058,12-Apr,Ambika cool bar,Badam Milk,Ambattur,6,Sreenevasan,23,138,138,115,1,23,,,,,
2059,12-Apr,mulberry,Badam Milk,Korattur,5,Sreenevasan,23,115,115,115,0,0,,,,,
2060,12-Apr,Brindha backery,Badam Milk,Korattur,6,Sreenevasan,23,138,138,138,0,0,,,,,
2061,12-Apr,Amman cool bar,Badam Milk,Korattur,3,Sreenevasan,23,69,69,69,0,0,,,,,
2062,12-Apr,Ravi ICE land,Badam Milk,Korattur,7,Sreenevasan,22,154,154,154,0,0,,,,,
2063,12-Apr,Good Luck,Badam Milk,Korattur,7,Sreenevasan,23,161,161,161,0,0,,,,,
2064,12-Apr,Saravana Store,Badam Milk,Korattur,10,Sreenevasan,23,230,230,230,0,0,,,,,
2065,12-Apr,Annamalaiyar,Badam Milk,Korattur,2,Sreenevasan,22,44,44,44,0,0,,,0,,
2066,12-Apr,V U Snacks,Badam Milk,Arumbakkam,3,Viswanath,24,72,72,0,0,0,,120,72,,
2067,12-Apr,Hydrabad Briyani,Badam Milk,Koyembedu,3,Viswanath,24,72,72,72,0,0,,,,,
2068,12-Apr,Maniratnam,Badam Milk,Koyembedu,10,Viswanath,23,230,230,115,5,115,,,,,
2069,12-Apr,Perumal cool bar,Badam Milk,Koyembedu,8,Viswanath,24,192,192,192,0,0,,,,,
2070,12-Apr,Murugan Traders,Badam Milk,Mogappair,6,Viswanath,24,144,144,96,2,48,,,,,
2071,12-Apr,Hotel Mahalakshmi,Badam Milk,Mogappair,4,Viswanath,23,92,92,92,0,0,,,,,
2072,12-Apr,Chandrika Backery,Badam Milk,Anna nagar,30,Viswanath,22,660,660,660,0,0,,,,,
2073,12-Apr,Chai hub,Badam Milk,Anna nagar,6,Viswanath,24,144,144,48,4,96,,,,,
2074,12-Apr,Dhivya Tea stall,Badam Milk,MMDA,7,Silambarasan,24,168,168,168,0,0,,,,,
2075,12-Apr,Murugalakshmi Store,Badam Milk,West mambalam,5,Silambarasan,24,120,120,120,0,0,,,,,
2076,12-Apr,karupatti,Badam Milk,West mambalam,5,Silambarasan,24,120,120,120,0,0,,,,,
2077,12-Apr,Golden Snacks,Badam Milk,West mambalam,10,Silambarasan,24,240,240,240,0,0,,,,,
2078,12-Apr,Jayapal cool bar,Badam Milk,West mambalam,2,Silambarasan,24,48,48,0,2,48,,,,,
2079,12-Apr,Binhalan Cool bar,Badam Milk,kasi Theatre,3,Silambarasan,24,72,72,0,3,72,,,,,
2080,12-Apr,Vijay Cool bar,Badam Milk,kasi Theatre,6,Silambarasan,24,144,144,72,3,72,,,,,
2081,12-Apr,mm cool bar,Badam Milk,kk nagar,3,Silambarasan,24,72,72,72,0,0,,,,,
2082,12-Apr,Venkateswara Hot Chips,Badam Milk,alwarthirunagar,2,Silambarasan,23,46,46,0,2,46,,,,,
2083,12-Apr,Murugan Tea Stall,Badam Milk,alwarthirunagar,5,Silambarasan,23,115,115,115,0,0,,,,,
2084,12-Apr,Saradha Store,Badam Milk,alwarthirunagar,4,Silambarasan,23,92,92,92,0,0,,,,,
2085,12-Apr,Tea Room,Badam Milk,alwarthirunagar,5,Silambarasan,27,135,135,135,0,0,,,,,
2086,12-Apr,Pachaiammal cool bar,Badam Milk,Teynampet,2,Satish,23,46,46,46,0,0,,46,,,
2087,12-Apr,Black Pokea,Badam Milk,Royapettah,8,Satish,23,184,184,161,1,23,,,,,
2088,12-Apr,A To Z Cool bar,Badam Milk,Royapettah,1,Satish,23,23,23,0,1,23,,,,,
2089,12-Apr,Brothers Cool bar,Badam Milk,Mylapore,3,Satish,23,69,69,69,0,0,,,,,
2090,12-Apr,"Garden Cool,bar",Badam Milk,Mylapore,5,Satish,23,115,115,115,0,0,,,,,
2091,12-Apr,Music Collage,Badam Milk,R.A.Puram,11,Satish,23,253,253,230,1,23,,,,,
2092,12-Apr,Pavi Tiffen,Badam Milk,R.A.Puram,3,Satish,23,69,69,69,0,0,,,,,
2093,12-Apr,Tirumala cool bar,Badam Milk,Teynampet,2,Satish,23,46,46,10,2,46,,,,,
2094,12-Apr,Vijay Cool bar,Badam Milk,Teynampet,5,Satish,23,115,115,115,0,0,,,,,
2095,13-Apr,Greams Palace,Rose Milk,Greams Road,6,M.Karthick,17,100,100,100,0,0,,,,,
2096,13-Apr,Vinu Tea Stall,Rose Milk,Thoushand light,3,M.Karthick,17,50,50,50,0,0,,,,,
2097,13-Apr,CMS,Rose Milk,Thoushand light,5,M.Karthick,17,85,85,85,0,0,,,,,
2098,13-Apr,Fathima Tea Stall,Rose Milk,Thoushand light,10,M.Karthick,16,160,160,160,0,0,,,,,
2099,13-Apr,Bung Shop,Rose Milk,Royapettah,5,M.Karthick,17,85,85,85,0,0,,,,,
2100,13-Apr,Mimi Backers,Rose Milk,Royapettah,20,M.Karthick,16,320,320,320,0,0,,,,,
2101,13-Apr,Ars Marina,Rose Milk,Royapettah,15,M.Karthick,18,270,270,270,0,0,,180,0,,
2102,13-Apr,"Sai Cool,bar",Rose Milk,Royapettah,3,M.Karthick,18,54,54,54,0,0,,,,,
2103,13-Apr,KR Tea Stall,Rose Milk,G.P.Road,5,M.Karthick,18,90,90,90,0,0,,,,,
2104,13-Apr,City cafe,Rose Milk,G.P.Road,9,M.Karthick,17,150,150,150,0,0,,,,,
2105,13-Apr,Palms,Rose Milk,G.P.Road,3,M.Karthick,17,50,50,50,0,0,,,,,
2106,13-Apr,Prahalad Pan Stall,Rose Milk,Mount Road,5,M.Karthick,18,90,90,90,0,0,,90,,,
2107,13-Apr,Aroma Backery,Rose Milk,Pudupet,10,M.Karthick,17.5,175,175,175,0,0,,25,,,
2108,13-Apr,Mass Chai,Rose Milk,Pudupet,15,M.Karthick,18,270,270,270,0,0,,,,,
2109,13-Apr,Sindoor Cool bar,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,,,
2110,13-Apr,Baby Hospital,Rose Milk,Egmore,6,M.Karthick,17,100,100,100,0,0,,,,,
2111,13-Apr,Shanthi Sandwich,Rose Milk,Egmore,5,M.Karthick,18,90,90,90,0,0,,300,0,,
2112,13-Apr,Renowed,Rose Milk,Egmore,5,M.Karthick,15,75,75,75,0,0,,,,,
2113,13-Apr,Geetham Coffee,Rose Milk,Egmore,10,M.Karthick,18,180,180,180,0,0,,,,,
2114,13-Apr,Chandrika Backery,Rose Milk,Chetpet,5,M.Karthick,17,85,85,85,0,0,,,,,
2115,13-Apr,Jupiter Tea Stall,Rose Milk,Aminjikarai,5,Manikandan,18,90,90,90,0,0,,,,,
2116,13-Apr,Dinesh Tea stall,Rose Milk,Aminjikarai,5,Manikandan,17,85,85,85,0,0,,,,,
2117,13-Apr,Kumaran tea Stall,Rose Milk,Aminjikarai,6,Manikandan,17,100,100,100,0,0,,,,,
2118,13-Apr,Standard Backery,Rose Milk,Aminjikarai,10,Manikandan,17,170,170,170,0,0,,,,,
2119,13-Apr,G.B.News Mart,Rose Milk,Choolaimedu,5,Manikandan,17,85,85,85,0,0,,,,,
2120,13-Apr,Kamatchi cool bar,Rose Milk,Choolaimedu,3,Manikandan,17,50,50,50,0,0,,,,,
2121,13-Apr,Mazzi Cool Stall,Rose Milk,Mahalingapuram,10,Manikandan,17,170,170,170,0,0,,,,,
2122,13-Apr,Mazzi Tea Stall,Rose Milk,Mahalingapuram,10,Manikandan,17,170,170,170,0,0,,,,,
2123,13-Apr,Sri Krishna tea Stall,Rose Milk,Mahalingapuram,5,Manikandan,18,90,90,90,0,0,,,,,
2124,13-Apr,Sri Krishna tea Stall,Rose Milk,nungambakkam,3,Manikandan,18,54,54,54,0,0,,,,,
2125,13-Apr,Sri Krishna Snacks,Rose Milk,North usman,5,Manikandan,18,90,90,90,0,0,,,,,
2126,13-Apr,Kpr Cool bar,Rose Milk,kodambakkam,7,Manikandan,18,126,126,126,0,0,,,,,
2127,13-Apr,Mimi Backers,Rose Milk,North usman,10,Manikandan,18,180,180,180,0,0,,,,,
2128,13-Apr,Muthuramman Cool bar,Rose Milk,Kodambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
2129,13-Apr,Sri Andal Cool bar,Rose Milk,Kodambakkam,7,Manikandan,18,126,126,126,0,0,,,,,
2130,13-Apr,7 Star Cool bar,Rose Milk,Kodambakkam,10,Manikandan,18,180,180,180,0,0,,,,,
2131,13-Apr,R.R.Tea Stall,Rose Milk,Pondy bazar,20,Manikandan,17,340,340,340,0,0,,,,,
2132,13-Apr,Challani Jwellery,Rose Milk,T.Nagar,30,Manikandan,18,540,540,0,0,0,,,540,,
2133,13-Apr,R.Bakcers,Rose Milk,Pondy bazar,9,Manikandan,17,153,153,153,0,0,,50,,,
2134,13-Apr,Kannan tea Stall,Rose Milk,nungambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
2135,13-Apr,Thennagam ,Rose Milk,nungambakkam,5,Manikandan,18,90,90,90,0,0,,,,,
2136,13-Apr,Mathura Chat,Rose Milk,nungambakkam,10,Manikandan,18,180,180,180,0,0,,,,,
2137,13-Apr,My Father ,Rose Milk,nungambakkam,10,Manikandan,17,170,170,170,0,0,,,,,
2138,13-Apr,Rams,Rose Milk,Bazulla Road,5,Manikandan,18,90,90,90,0,0,,,,,
2139,13-Apr,Arun Snacks,Rose Milk,Anna nagar,10,Manoj,17,170,170,170,0,0,,,,,
2140,13-Apr,Relax Cool bar,Rose Milk,Anna nagar,20,Manoj,16,320,320,320,0,0,,,,,
2141,13-Apr,Sri Raga ,Rose Milk,Anna nagar,10,Manoj,17,170,170,170,0,0,,,,,
2142,13-Apr,Maharaja Cooll bar,Rose Milk,ICF,10,Manoj,18,180,180,180,0,0,,,,,
2143,13-Apr,Chandran News Mart,Rose Milk,Nadamuni,6,Manoj,18,108,108,108,0,0,,,,,
2144,13-Apr,Seena Cool bar,Rose Milk,Nadamuni,15,Manoj,18,270,270,270,0,0,,,,,
2145,13-Apr,Crown backery,Rose Milk,Ayanavaram,5,Manoj,18,90,90,90,0,0,,,,,
2146,13-Apr,Jas Backery,Rose Milk,Ayanavaram,5,Manoj,18,90,90,90,0,0,,,,,
2147,13-Apr,Gokul News Mart,Rose Milk,secratraite Colony,5,Manoj,17,85,85,85,0,0,,,,,
2148,13-Apr,Skumar,Rose Milk,secratraite Colony,15,Manoj,17,255,255,255,0,0,,,,,
2149,13-Apr,City Shoppee,Rose Milk,secratraite Colony,4,Manoj,18,72,72,72,0,0,,,,,
2150,13-Apr,Sujis Tea stall,Rose Milk,secratraite Colony,5,Manoj,18,90,90,90,0,0,,,,,
2151,13-Apr,Surendar Tea Stall,Rose Milk,secratraite Colony,3,Manoj,18,54,54,54,0,0,,,,,
2152,13-Apr,Aneesh Tea Stall,Rose Milk,Purasaiwalkam,10,Manoj,17,170,170,170,0,0,,,,,
2153,13-Apr,Ramalingavilas,Rose Milk,Choolai,10,Manoj,18,180,180,180,0,0,,,,,
2154,13-Apr,Dandapani ,Rose Milk,kilpauk,5,Manoj,18,90,90,90,0,0,,8,,,
2155,13-Apr,Anurag,Rose Milk,kilpauk,15,Manoj,18,270,270,270,0,0,,,,,
2156,13-Apr,M K Store,Rose Milk,kilpauk,10,Manoj,18,180,180,180,0,0,,,,,
2157,13-Apr,Famous,Rose Milk,kilpauk,5,Manoj,18,90,90,90,0,0,,,,,
2158,13-Apr,Backers Hut,Rose Milk,Purasaiwalkam,5,Manoj,18,90,90,90,0,0,,,,,
2159,13-Apr,"Oman Cool,bar",Rose Milk,Anna nagar,10,Sreenevasan,18,180,180,180,0,0,,,,,
2160,13-Apr,Hotel Faizal,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
2161,13-Apr,S k cool bar,Rose Milk,Anna nagar,5,Sreenevasan,18,90,90,90,0,0,,,,,
2162,13-Apr,Taj Cool bar,Rose Milk,Padi,13,Sreenevasan,17,221,221,170,3,51,,,,,
2163,13-Apr,SG Cafe,Rose Milk,Padi,5,Sreenevasan,17,85,85,85,0,0,,,,,
2164,13-Apr,Aachariya Backery,Rose Milk,Padi,10,Sreenevasan,17,170,170,170,0,0,,,,,
2165,13-Apr,Arul Tea Stall,Rose Milk,Ambattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2166,13-Apr,Vanitha hotel,Rose Milk,Ambattur,15,Sreenevasan,18,270,270,270,0,0,,,,,
2167,13-Apr,Raja Store,Rose Milk,Ambattur,4,Sreenevasan,18,72,72,72,0,0,,,,,
2168,13-Apr,Perumal Store,Rose Milk,Ambattur,10,Sreenevasan,18,180,180,180,0,0,,,,,
2169,13-Apr,Kirthika Sweet,Rose Milk,Ambattur,15,Sreenevasan,18,270,270,162,6,108,,180,0,,
2170,13-Apr,Kumaran cool bar,Rose Milk,Korattur,15,Sreenevasan,18,270,270,270,0,0,,,,,
2171,13-Apr,Brindha backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2172,13-Apr,Amman cool bar,Rose Milk,Korattur,3,Sreenevasan,18,54,54,54,0,0,,,,,
2173,13-Apr,Venkateswara backery,Rose Milk,Korattur,5,Sreenevasan,18,90,90,90,0,0,,,,,
2174,13-Apr,Ravi ICE land,Rose Milk,Korattur,10,Sreenevasan,17,170,170,170,0,0,,,,,
2175,13-Apr,Good Luck,Rose Milk,Ambattur,11,Sreenevasan,18,198,198,180,1,18,,,,,
2176,13-Apr,Annamalaiyar,Rose Milk,Korattur,9,Sreenevasan,18,162,162,144,1,18,,,,,
2177,13-Apr,Saravana Store,Rose Milk,Korattur,10,Sreenevasan,18,180,180,180,0,0,,,,,
2178,13-Apr,new Star,Rose Milk,Villivakkam,10,Sreenevasan,18,180,180,180,0,0,,,,,
2179,13-Apr,mulberry,Rose Milk,Korattur,2,Sreenevasan,18,36,36,0,2,36,,,,,
2180,13-Apr,Apoorva Backery,Rose Milk,Arumbakkam,3,Viswanath,17,50,50,50,0,0,,,,,
2181,13-Apr,Singara Chennai,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,0,,
2182,13-Apr,Hydrabad Briyani,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2183,13-Apr,Maniratnam,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2184,13-Apr,Perumal cool bar,Rose Milk,Koyembedu,5,Viswanath,18,90,90,90,0,0,,,,,
2185,13-Apr,Raja Tea stall,Rose Milk,Anna nagar,6,Viswanath,17,102,102,102,0,0,,,,,
2186,13-Apr,MM Store,Rose Milk,Mogappair,10,Viswanath,16,160,160,160,0,0,,,,,
2187,13-Apr,RAgavendra Backery,Rose Milk,Mogappair,15,Viswanath,17,255,255,255,0,0,,,,,
2188,13-Apr,Murugan Traders,Rose Milk,Mogappair,9,Viswanath,17,150,150,150,0,0,,,,,
2189,13-Apr,Falcone,Rose Milk,Maduravoyal,5,Viswanath,18,90,90,90,0,0,,,,,
2190,13-Apr,Jayam Cafe,Rose Milk,Mogappair,12,Viswanath,18,216,216,216,0,0,,,,,
2191,13-Apr,Viji Coffee,Rose Milk,Mogappair,5,Viswanath,18,90,90,90,0,0,,,,,
2192,13-Apr,Chandrika Backery,Rose Milk,Anna nagar,10,Viswanath,16,160,160,160,0,0,,,,,
2193,13-Apr,Chai hub,Rose Milk,Anna nagar,3,Viswanath,18,54,54,36,1,18,,,,,
2194,13-Apr,Gokul News Mart,Rose Milk,Anna nagar,7,Viswanath,17,119,119,68,3,51,,,,,
2195,13-Apr,H.B.Canteen,Rose Milk,Anna nagar,5,Viswanath,17,85,85,85,0,0,,,,,
2196,13-Apr,Kerala Hot Chips,Rose Milk,MMDA,3,Silambarasan,18,54,54,18,2,36,,,,,
2197,13-Apr,Dhivya Tea stall,Rose Milk,MMDA,2,Silambarasan,18,36,36,36,0,0,,,,,
2198,13-Apr,Suriya Cool bar,Rose Milk,MMDA,5,Silambarasan,18,90,90,90,0,0,,,,,
2199,13-Apr,Nithil Tea Stall,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2200,13-Apr,Baiju Tea Stall,Rose Milk,West mambalam,6,Silambarasan,18,108,108,36,4,72,,,,,
2201,13-Apr,Murugalakshmi Store,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2202,13-Apr,karupatti,Rose Milk,West mambalam,10,Silambarasan,18,180,180,180,0,0,,,,,
2203,13-Apr,Golden Snacks,Rose Milk,West mambalam,5,Silambarasan,18,90,90,90,0,0,,,,,
2204,13-Apr,Binhalan Cool bar,Rose Milk,kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
2205,13-Apr,Vijay Cool bar,Rose Milk,kasi Theatre,6,Silambarasan,18,108,108,108,0,0,,,,,
2206,13-Apr,Vairamani Tea Stall,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2207,13-Apr,Kumaran Chettinad,Rose Milk,Ekkatuthangal,15,Silambarasan,17,255,255,255,0,0,,,,,
2208,13-Apr,Juice Garden,Rose Milk,Ekkatuthangal,5,Silambarasan,18,90,90,90,0,0,,,,,
2209,13-Apr,Sana Tea Stall,Rose Milk,kasi Theatre,5,Silambarasan,18,90,90,90,0,0,,,,,
2210,13-Apr,Sri devi,Rose Milk,kk nagar,6,Silambarasan,18,108,108,108,0,0,,,,,60
2211,13-Apr,Sakthi News Mart,Rose Milk,kk nagar,2,Silambarasan,18,36,36,36,0,0,,,,,
2212,13-Apr,Murugan Tea Stall,Rose Milk,alwarthirunagar,6,Silambarasan,18,108,108,108,0,0,,,,,
2213,13-Apr,Saradha Store,Rose Milk,alwarthirunagar,3,Silambarasan,18,54,54,54,0,0,,,,,
2214,13-Apr,Raj shoppee,Rose Milk,alwarthirunagar,1,Silambarasan,18,18,18,18,0,0,,,,,
2215,13-Apr,Tea Room,Rose Milk,alwarthirunagar,20,Silambarasan,22,440,440,440,0,0,,,,,
2216,13-Apr,Kavitha Cool bar,Rose Milk,Stella maris,3,Satish,18,54,54,18,2,36,,,,,
2217,13-Apr,Black Pokea,Rose Milk,Royapettah,10,Satish,18,180,180,180,0,0,,,,,
